,AALI.JK,ACES.JK,ADHI.JK,ADRO.JK,AKRA.JK,ANTM.JK,ASII.JK,ASRI.JK,AUTO.JK,BKSL.JK,BMTR.JK,BRIS.JK,BRPT.JK,BSDE.JK,BTPS.JK,BWPT.JK,CLEO.JK,CPIN.JK,CTRA.JK,DMAS.JK,ERAA.JK,EXCL.JK,GIAA.JK,GMFI.JK,HRUM.JK,ICBP.JK,INCO.JK,INDF.JK,INDR.JK,INDY.JK,INTP.JK,ISAT.JK,ITMG.JK,JPFA.JK,JSMR.JK,KAEF.JK,KLBF.JK,LINK.JK,LPKR.JK,LPPF.JK,LSIP.JK,MAPI.JK,MIKA.JK,MNCN.JK,MPMX.JK,MYOR.JK,MYRX.JK,PPRO.JK,PTBA.JK,PTPP.JK,PWON.JK,SCMA.JK,SIDO.JK,SILO.JK,SIMP.JK,SMGR.JK,SMRA.JK,TARA.JK,TCPI.JK,TINS.JK,TLKM.JK,TOPS.JK,TPIA.JK,UNTR.JK,UNVR.JK,WIKA.JK,WOOD.JK,WSBP.JK,WTON.JK,ZINC.JK
INTP.JK,0.8066741753898945,0.783918814431355,0.8076445610390471,0.10727222370724167,-0.2983444928491428,0.5857319705446605,0.9471675589514138,0.6936350765981473,0.8722240682157179,-0.5030625121189077,0.486719971044027,-0.6837930471862383,0.3617280617668637,0.8305723744163257,0.7866091433283915,-0.5399979236175195,0.3415256243508826,0.5460669373899016,0.8912217849982751,0.6417776739328055,0.10821240835713075,0.6091945338823079,-0.10605069952958887,-0.06818170527160401,-0.6592855518219082,0.8500924257743827,-0.008020854247789175,0.9522945108671262,0.48922941345000365,-0.24566430612635504,1.0,-0.036551222800719464,0.3379973601990106,0.8271942417941475,0.9357474306066482,-0.48975147764514965,0.9154731174835506,0.2523309336779595,0.4726122805268696,-0.7018552728333893,0.8195969449977635,0.860860774528293,0.4417970645999684,0.7142453061645525,0.31314538632711497,-0.24261669363488733,0.8687180602630992,-0.5031335450837082,0.7189006102247248,0.4966495349056581,0.7683174055512922,0.8819171038070017,0.3581752301212052,-0.0504539588646455,-0.42547601541155405,0.9489584327316066,0.8778752136953479,-0.14390104967413603,0.051765694215151765,0.8002239919428942,0.6528625981255921,-0.1339827640032545,0.4641954289086262,0.8895359708315611,0.8719864419710419,0.8035850367865012,0.23945218367331553,-0.3068491616810557,0.04086788148528437,0.523851839524925
ISAT.JK,0.2151924111712521,-0.3593030436123821,0.10887584270235179,0.12451718825217886,-0.49963005680153194,0.9047167765816252,-0.003841685099766239,0.04484263518168653,0.04952048288425902,0.30779417158912953,0.09562997664350525,0.43051218439151817,-0.15732428849721894,0.09958195500825645,-0.16410392110895727,-0.6456030117529661,-0.7900875521029108,0.06926216930266949,0.0885792239441252,0.9137284419721942,-0.30088804876319286,0.006916983492503931,0.16959595046865975,0.8410844841331403,0.20239435915338164,-0.07709302042382822,0.15989653655516245,0.07531263443419257,-0.41044434631120025,-0.06880839376806298,-0.036551222800719464,1.0,-0.16237179558524079,-0.12756110097065898,-0.1753336304218531,-0.7716114501384057,-0.0550583456650974,-0.06495334835049757,0.2417119520551792,0.23171587052871476,0.21863623212852593,-0.26764446763423555,0.816861641464498,0.013024120243153352,-0.512471414418696,-0.13150663125734516,-0.004267977856842399,-0.7373305100246095,-0.25682846144060206,0.10712545697012212,-0.09841402994700506,0.013587637448121047,-0.6835632164818125,0.4211972147276695,0.13917845859398562,-0.1722852175778815,0.09372547833540472,-0.1317777000840416,0.12476918613299855,0.025226629699570194,0.7904986097227976,-0.6372887764652349,-0.09400051899060284,-0.04094023749848884,-0.042824642982152245,-0.12453710425851006,-0.8369217363650082,-0.7249556251656429,0.22777505133366618,-0.39957249946284135
ITMG.JK,0.13199485682226786,0.29708059928002595,-0.09492855073338959,0.7689827987498674,0.2889328388567045,-0.8106214009168602,0.27688531777098685,0.27210832763814086,0.4061641410214895,0.04897562985118933,0.13844718804032846,0.8154283596090726,0.34704959969109017,0.0007954074670980695,-0.7829259663759389,0.6161357252228999,0.2601621913174342,0.3666735739120721,-0.06496719919689158,-0.6596457074300633,0.6932687889984027,0.4823490922726777,0.1067576385732898,0.2444603309613438,0.686961318319416,0.10494179030402902,0.3195518189565669,0.26307955833510843,0.5481771401859298,0.6689975938486581,0.3379973601990106,-0.16237179558524079,1.0,0.4377970632142185,0.22659968366727243,0.4722069222877945,0.07548126044715889,0.31102136718662904,-0.3954935177607708,-0.5970031767572459,0.5274844011534704,0.4607833634784541,-0.9044156490739329,0.06154119816079652,0.7976372967155604,-0.10272568510752102,-0.05559898625072116,0.8142809636026086,0.4779388133176809,-0.6983369484090817,0.12002097952656093,-0.013770194475593902,0.6868593091369903,-0.5483410280186998,0.4642289390811173,0.34974322943541597,-0.15418663894219925,0.6438928653059324,-0.7732475650132286,0.5521613264951933,-0.5469538978139595,0.7995460563422893,0.3097700617363164,0.6044153293232447,0.11898716561963193,-0.1563895674487246,0.11063138104249454,0.7840071213441017,-0.7411999833842935,-0.2749839044742845
JPFA.JK,0.4981201868983289,0.8912295431540969,0.7112914385397249,0.2896312495769134,0.19686449347886542,0.15622752623584438,0.9042564947676784,0.5318854517106038,0.6860104572239623,-0.35142140221371976,0.28946434104157226,0.19386628276008203,0.5619296590207917,0.6345130900613408,-0.34253634406042427,0.07378924122485789,0.5453741706719392,0.8639450902836426,0.8036402199932053,0.2724214707689981,0.5603021464543769,0.3140346625842125,-0.3677271064156219,-0.565217337329614,-0.3634693855485557,0.8926997508607315,-0.017166046334537628,0.887453722187767,0.6916570688454137,-0.06300160386690944,0.8271942417941475,-0.12756110097065898,0.4377970632142185,1.0,0.6929097540120093,-0.1980540393485785,0.8436525083054843,0.020226721387911983,0.16733227102190434,-0.5356781486577361,0.584192151053973,0.9323939825415768,0.05138066206091362,0.5043981099117744,0.6164458981979896,-0.533620449709885,0.8134159890654642,-0.03992340421307938,0.8771137509735097,0.2670601141641568,0.798404789117186,0.7821155419384251,0.7126431526529884,-0.705061841633382,-0.3478865636559648,0.7600559810856855,0.7083489327582102,0.7431839444820193,-0.47327574073702927,0.5955784284359362,0.5473301434570382,0.5849089216900918,0.7139821326530101,0.8404506483445886,0.8577004420092544,0.6064797313306913,0.6028132327264265,0.21726268142413022,-0.7158483955506274,0.04950046429433826
JSMR.JK,0.29842309620436325,0.7355284928172043,0.837027848054156,-0.02840500346116659,0.14871237796806344,0.16872452487297493,0.9099353354915793,0.7844847878878699,0.7546296703647987,-0.32965138037551167,0.5916778368997012,-0.565992978996627,0.15273288973415536,0.8792475811518268,0.8292913338725949,0.013422104871527505,-0.0893332802657761,0.24590261991256113,0.852737397903764,0.02041548792242083,-0.060602136315726425,0.5490759866166873,0.10514506160781671,0.19563221429203123,-0.6427634830703062,0.7229416379155331,-0.2800562858154333,0.8643236147687888,0.24964014713408594,-0.3796892828098472,0.9357474306066482,-0.1753336304218531,0.22659968366727243,0.6929097540120093,1.0,-0.04626740605037084,0.90748615041909,0.29484405868533353,0.4490277036229809,-0.4502698214031288,0.4841315114837036,0.8098011578015248,-0.1492754273644945,0.8405948858967833,0.07293809718775934,-0.3897894779636829,0.8274682158687392,0.2803743975334083,0.4451684345095742,0.5349025554301995,0.7438612376256558,0.9022536634014492,-0.10545502131419916,0.3605904739890061,-0.2483929705775308,0.9045295497077781,0.8454200473322213,-0.4972849750109689,-0.042327873368497464,0.14208349997429087,0.14025893538796927,-0.4638460046425741,0.3286455811830128,0.61013884682414,0.7744050395232578,0.8564748148371484,-0.11836811513287807,0.3015456137540005,0.4838281809787442,0.3156797942337258
KAEF.JK,-0.0009981689857594415,0.39069957815148176,0.6031422809885628,0.6207467090820772,0.5426962227023886,-0.7014286619248852,0.6539017779569737,0.4977599463227009,0.5508617749673544,-0.4976326654209227,0.5256884796684688,0.6412833826375239,-0.6441506646818768,0.42320142551986223,-0.3699212061305918,0.6177753525049624,-0.7283798445408921,-0.04509230513203978,-0.6485500242653708,-0.8002844101882151,-0.542921928211043,-0.801697552836303,-0.38913406721624677,0.5892056310198447,0.5932080365878492,-0.727098604236234,-0.4214749850251863,-0.506816565760679,0.6866948295582401,0.24037435457986472,-0.48975147764514965,-0.7716114501384057,0.4722069222877945,-0.1980540393485785,-0.04626740605037084,1.0,-0.150494813058713,-0.006633451333364685,-0.1840681344440866,0.35648623691135545,0.0015497542705039263,-0.6516441022215372,-0.6713531731730352,-0.48359125435833894,0.7837479098546369,0.1228412800265896,0.4351419604161814,0.7343489689382935,0.6978577262715557,0.5593863508217901,0.41724043689047985,0.7362532444645424,-0.5953289978401676,-0.8039139745301346,0.34052029199858214,-0.7097486450997135,-0.4338595599684646,0.6541294775704006,0.009715874324943476,0.7337213016548635,-0.5748281348893071,0.7297835787828713,-0.7100426458268823,0.5799841746991085,0.1878055172792062,0.34645926269085225,0.6280386968538791,0.6714525709652511,0.14967150494186995,-0.6937005783292253
KLBF.JK,0.5587035402547296,0.8253624257367443,0.9203608584104974,-0.00517622217441277,0.12629690909030755,0.5682822005896692,0.957286086629441,0.6155565228041987,0.7315177511192097,-0.47533070792541604,0.4128441497524708,-0.5520997259155637,0.35867426336016056,0.9246947043147072,0.4053933767559165,-0.31260593290817223,-0.4178135241385271,-0.1987176923058867,0.9533356827142665,0.4148320379876869,-0.30427954748229846,0.3953224140656712,-0.4599146089431547,0.34965272830117494,-0.8895475924346604,0.9241121076275076,-0.10571278363918281,0.9510175146644008,0.3952491621180718,-0.4149695065019556,0.9154731174835506,-0.0550583456650974,0.07548126044715889,0.8436525083054843,0.90748615041909,-0.150494813058713,1.0,0.550511317811904,0.4848481291734306,-0.5250463241404772,0.5732761058551172,0.8511499861544678,0.6421244511679586,0.737643551800457,-0.11587714392303776,-0.05267168175236315,0.9647452114931913,-0.27145182123046674,0.7142298175803018,0.8131796809780301,0.8765765280129011,0.9521174669938234,-0.2062163132942986,0.36922963479101656,-0.7604427957724498,0.835618601628124,0.9273662446494049,-0.30866928326317195,-0.14982097631028496,0.5256904508235104,0.5698713022748777,-0.5530309123881918,0.564914009904754,0.7907234977588588,0.9435860619959934,0.9368463126500789,-0.47426007948665266,-0.3496001752586757,0.3217651710360032,-0.010521152409232995
LINK.JK,0.3870151100671676,-0.09163968843955672,0.0723109521115399,0.2532024736856634,-0.19161927285711194,-0.20333329061364708,0.22620960852096608,0.344967208905869,0.6138359964328045,0.35904252840328704,0.3733891207608843,-0.17562207577269345,-0.02728822503819966,0.05472490137673925,0.0068696473420623546,-0.08061447879867667,-0.5696330062507611,0.5352283269155339,-0.0866934782150536,-0.07289515181532144,-0.06902366064380998,0.37351989225626653,0.0858591874195711,0.6512150086374529,0.43257535213409654,-0.24763990118726145,0.4273841349837487,0.19428861456184848,-0.16048117531475722,0.11066618293415667,0.2523309336779595,-0.06495334835049757,0.31102136718662904,0.020226721387911983,0.29484405868533353,-0.006633451333364685,0.550511317811904,1.0,0.026974766229673323,0.026958670116840677,0.3627840513302228,0.03778927172956735,-0.3025453106115665,0.37948416452767453,0.30419597904938805,-0.1518323448099383,-0.08973936787337942,0.04235736940352091,-0.002122839383995835,-0.19773669177564784,-0.06533940527916493,0.25989216573685714,-0.06029085497945996,0.4206826302577505,0.6525264071790664,0.39396109586596284,-0.09645367438643827,-0.3156807201391947,0.38555177215472497,0.42208996116851577,-0.03288661990428582,-0.25801700687317497,0.041129666867418944,0.19550353029470205,-0.14083055383736545,0.039146656081579835,-0.7293010776792967,0.2486592325840417,0.12382671586454043,-0.3307128651070102
LPKR.JK,0.5917819414448044,-0.10185710882013042,0.6222458105458876,-0.6306095499149268,0.043367390507298265,0.1674586799021766,0.4225079232110284,0.6509412142924415,0.626946101727471,-0.1725477511872618,0.7402843792993534,0.3822003201821782,-0.46044579568843647,0.46806585385580723,0.005070784101004571,0.062092699276468565,-0.7968459915599344,0.4439991281727647,0.5444037963932455,0.17867589897288869,-0.2818675073023759,0.4952868939248659,0.389599526267273,0.7848822380520768,-0.22568531750217863,0.1934486607083649,-0.11198509778151759,0.41206026281976926,-0.31926907043474745,-0.712415018126136,0.4726122805268696,0.2417119520551792,-0.3954935177607708,0.16733227102190434,0.4490277036229809,-0.1840681344440866,0.4848481291734306,0.026974766229673323,1.0,-0.26022495264293105,0.44542692232451875,0.20069125263669815,-0.09899667446487236,0.7428143997154186,-0.5365691543851576,-0.5146405807676591,0.5358464265100098,0.0183642063010483,-0.17824741571666133,0.29989403451631513,0.2008392274880799,0.6434289433911369,-0.7566191733327524,0.7847282709067037,0.1473212779204996,0.5896068628796621,0.6579907065400042,-0.8369856401098278,0.556194631623406,0.21007852662332732,0.3560909945368383,-0.7441704445396828,-0.44525171337393094,0.03421781201096382,0.2609546868618408,0.5138346305367137,-0.7966365895464189,0.28766754078486995,0.8692303089316415,-0.42576721193138817
LPPF.JK,-0.48355315055362924,-0.3435898771245207,-0.3338539211556525,-0.5011740321297012,-0.18189590290401875,-0.5195761280430081,-0.6484333633376684,-0.3886856258109247,-0.6710659858004971,0.564328999772153,-0.22744897234222752,0.7497786423663445,-0.14653319614842936,-0.33799658949061245,-0.7379413928319065,0.10953054766461309,-0.8428339686275742,0.12267962289483926,-0.434276998172419,-0.3534642907922128,-0.6178340581280113,-0.5755901474293224,-0.3390153655455619,0.8385578557351124,-0.7878732243810701,-0.4776243932212519,0.14875706561461116,-0.6387708635130803,-0.3675138102814188,-0.22808841966294632,-0.7018552728333893,0.23171587052871476,-0.5970031767572459,-0.5356781486577361,-0.4502698214031288,0.35648623691135545,-0.5250463241404772,0.026958670116840677,-0.26022495264293105,1.0,-0.6251555481440476,-0.5810697976992538,-0.49691648894940804,-0.27920807962062316,-0.7795731061953605,0.4319254225292136,-0.4741430104648012,0.48789320061363683,-0.4718690051129659,0.8631734924146203,-0.4243238294403689,-0.5079717191384814,-0.8498928185708305,0.738427195862818,-0.5797963283556362,-0.6603234958066315,-0.4730185133928939,-0.6536549090667878,-0.3458854402421762,-0.7169355433052498,-0.5202535895114883,-0.3977094719387468,-0.22076172785241685,-0.6403722056427643,-0.5279187571609718,-0.2314537757748055,-0.8981615410125792,0.22558740489227405,0.7645522134704821,-0.65134368680697
LSIP.JK,0.9215341437124285,0.0694311138945669,0.477532655769583,0.2852071375914451,0.2221553656142863,0.26586042858195524,0.7348465923675479,0.5588031952489952,0.8579006119035751,-0.22833223189259966,0.5850445120803504,0.15989546987181266,0.13343360575674854,0.3519708330802695,-0.14062444287856807,0.3363104613307565,-0.5322424905942825,-0.2725089048693877,0.6196783010624484,0.060097816464586534,0.025448293953362296,0.8145362574817563,0.6640068969066427,0.3500105515070935,0.652520986819706,0.513103713037752,0.2805195035445106,0.75606519900258,0.34494499533262135,0.041873645815411926,0.8195969449977635,0.21863623212852593,0.5274844011534704,0.584192151053973,0.4841315114837036,0.0015497542705039263,0.5732761058551172,0.3627840513302228,0.44542692232451875,-0.6251555481440476,1.0,0.5337377560014431,0.21576981721512253,0.5169118788530442,-0.03309057941076811,0.09431810295163787,0.597021959518615,-0.2282589207048294,0.45208397967303715,-0.459734473567867,0.2803950980532432,0.6503356263369129,-0.28533039540500693,0.5164458771549424,0.8677843202179542,0.7181568623602613,0.654868987390022,-0.5903746312329828,0.19934394905133954,0.8289506027890198,0.22117371964333557,-0.36095428090352144,0.09088204156142077,0.7428088206404956,0.5151835132805604,0.18611346412346153,-0.5130293954493503,-0.12110912863747939,0.49146423637517406,-0.40330997412283115
MAPI.JK,0.37834455854184623,0.923584063996422,0.6886511725938276,0.24659410849015181,-0.3298301251286085,0.8667646115663589,0.9098501059395709,0.5869276017101265,0.6589130092450788,-0.35988941106523886,0.3425135292662521,-0.3736238461116407,0.5490692365409914,0.6610527039770324,0.516756434386982,-0.6490674214480509,0.7664636751918814,-0.1951842236004704,0.7712283683095055,0.752698243387726,0.6412946794144923,0.409031176964688,-0.2265139533070005,-0.6059294326827436,-0.3543517816129159,0.8657101573248012,-0.05027836910656309,0.8669271753319197,0.6930608956826599,-0.06432931096970264,0.860860774528293,-0.26764446763423555,0.4607833634784541,0.9323939825415768,0.8098011578015248,-0.6516441022215372,0.8511499861544678,0.03778927172956735,0.20069125263669815,-0.5810697976992538,0.5337377560014431,1.0,0.8684318988375921,0.5523020306110012,0.6958075077372884,-0.1110980019799365,0.7796263140693374,-0.5480558116580799,0.8454248894892769,0.24803461737459187,0.797486792790123,0.7736286185774829,0.8616488825661835,-0.7294733094945342,-0.2841226909998182,0.8129148585262332,0.6966170161859948,0.6748793251339759,-0.2958768435531717,0.49455378166324193,0.6556029916014132,0.42244063125120457,0.6953619061858194,0.8524481785028769,0.866341682811096,0.644360092217257,0.8649131848228057,-0.6581941877127269,-0.7131814562197597,0.6523795923391814
MIKA.JK,0.12359797208731796,-0.316830589727604,-0.7128970964386706,-0.8471458870714809,-0.36322861815118673,0.8428014876777199,-0.892375558617599,-0.6313513286563843,-0.8916907446045106,0.3016023874321491,-0.6060479365621747,-0.8949937179778528,0.5517408294235956,-0.5587837255797998,0.15238529731898276,-0.7455984385249307,0.9502150109192004,-0.21015038679642442,0.6681643722817843,0.8276299662773028,0.30541808368745293,0.8419151245099441,0.6962667477881738,-0.5315715087864168,-0.5287642421050166,0.9357605483908898,0.7029579094916097,0.8381867499415198,-0.8617072037093171,-0.45057143364154634,0.4417970645999684,0.816861641464498,-0.9044156490739329,0.05138066206091362,-0.1492754273644945,-0.6713531731730352,0.6421244511679586,-0.3025453106115665,-0.09899667446487236,-0.49691648894940804,0.21576981721512253,0.8684318988375921,1.0,0.37202281183976227,-0.7925653835176163,0.05608352170678594,-0.6414157747717301,-0.875973141591704,-0.9140592541722795,-0.6374180769626813,-0.557625309476764,-0.8818476749899786,0.922687374152831,0.7784442841232696,-0.3598001541752788,0.7032234451366819,0.328756717469084,-0.22496426394593827,0.20399178289165298,-0.6728708091547032,0.6558807705669364,-0.7187687254750713,0.9375574159299885,-0.867546536165759,0.013422335769235108,-0.3376222172532152,-0.7486902491463244,-0.8401152437111779,-0.3454484269709061,0.7930096494024087
MNCN.JK,0.46189230927539854,0.40967681179906734,0.7921559317064953,-0.2734394392149264,-0.11709779761524043,0.5073170778020328,0.7101723644798486,0.877615828113738,0.813257574569538,-0.17566211203615775,0.8544429625888843,-0.18914105487471394,-0.24969582891557315,0.7752139658367627,0.5654994837858283,-0.4432793754994341,-0.5578009853505678,0.6488650720627249,0.7313900190110795,0.5399593718962978,-0.1054497856619857,0.6262862482824748,0.42722069374666477,0.6854142717542557,-0.32290739281759046,0.4375633059404465,-0.31585461140399246,0.6655551315362752,-0.08295491042747108,-0.5822031859672847,0.7142453061645525,0.013024120243153352,0.06154119816079652,0.5043981099117744,0.8405948858967833,-0.48359125435833894,0.737643551800457,0.37948416452767453,0.7428143997154186,-0.27920807962062316,0.5169118788530442,0.5523020306110012,0.37202281183976227,1.0,-0.16835563719731822,-0.5023658601969535,0.7174878592005636,-0.4258275691534755,0.08908152422407725,0.30816867919050184,0.43391789638898903,0.8624529559757451,-0.5427369497408776,0.7701087558814773,0.2112506841580899,0.8326231600246262,0.7715017868498333,-0.8395847601827124,0.7206122082014765,0.07302528267925278,0.5910910302454978,-0.6441407409798205,-0.052883499834481,0.26606778585908636,0.4881089896173282,0.7519771317876514,-0.6409587378430894,-0.12391196291877493,0.8217316122564197,-0.09865087237819527
MPMX.JK,-0.14239053326295073,0.5369381469591968,-0.46201164791618615,0.4349022670521089,0.3894070536522546,-0.8739890786517021,0.16130754287977306,0.00010303352132189768,0.18434173135211182,0.5933832770252158,0.009231161905830754,-0.39624554242684146,0.579147434177435,-0.5526549573908202,0.7146946794559107,0.6208668040058223,0.6939292945938795,-0.006815242843663117,-0.4950726715574367,-0.8279438844936252,0.6043712947543053,0.029433351635539794,-0.00930615004906475,-0.37301038887086946,0.62958989151761,0.13353501760713185,0.4765495311157085,0.1387925020701909,0.5183593757963721,0.48789745685802643,0.31314538632711497,-0.512471414418696,0.7976372967155604,0.6164458981979896,0.07293809718775934,0.7837479098546369,-0.11587714392303776,0.30419597904938805,-0.5365691543851576,-0.7795731061953605,-0.03309057941076811,0.6958075077372884,-0.7925653835176163,-0.16835563719731822,1.0,0.31492613131073893,-0.6830855310115167,0.7179839538396717,0.49220196483995604,-0.7449645271041279,0.09278444538671647,-0.5402284325287019,0.7960381521875599,-0.4210567753031418,0.28581654654814376,0.40119799439945136,-0.6931475668102202,0.47031414579225855,0.32614763858208534,0.5850054287811973,-0.7800932849700793,0.299110737860415,0.43302245564295566,0.4564879767044483,0.01760584982139867,-0.5087907093539602,0.7460579926136784,0.6215124068940203,-0.5928162137716766,0.694345923347746
MYOR.JK,0.15881176499183608,-0.12152659333307352,-0.2908771044950804,-0.1348780958684269,-0.280224508539002,-0.1799326767064897,0.04091347908425641,-0.4971549056768101,-0.1134460115914691,-0.05381829429989538,-0.05749090941712902,-0.17146925132420338,-0.2881397897081396,-0.3727786139778039,-0.6516955293622027,-0.10434413330991014,-0.02163713549777509,-0.45369871526756955,-0.2855014689506764,-0.06314106836775162,-0.44454693094371367,0.04222560541849783,0.09530378220579819,0.06553282553337605,0.1416895727945056,-0.1590695906207909,-0.22257035513738394,0.005972216341475321,-0.13058981729397504,-0.4536513707878257,-0.24261669363488733,-0.13150663125734516,-0.10272568510752102,-0.533620449709885,-0.3897894779636829,0.1228412800265896,-0.05267168175236315,-0.1518323448099383,-0.5146405807676591,0.4319254225292136,0.09431810295163787,-0.1110980019799365,0.05608352170678594,-0.5023658601969535,0.31492613131073893,1.0,-0.29244182467793667,-0.11912061167295232,-0.02334159548330623,-0.35726395374777103,0.10686950800199788,0.11965045370272724,0.15023821085844752,-0.14992720907516088,-0.08275904793854283,-0.27411818452577297,-0.30287294035130197,0.15633066248077218,-0.28237027776223,0.1872558821231361,-0.3831829897425428,0.12288013110076078,0.11741260957488157,-0.24425115993971425,-0.13617483891245327,-0.48248594659597677,0.22881088987462753,-0.4089247154180069,-0.5555161846636215,0.10764448155888563
MYRX.JK,0.6211861143452307,0.7412889420512869,0.931856756635018,-0.08527772861162623,0.5166315223867072,-0.6285902774491836,0.9270888255911511,0.5642268768339186,0.7284101168281681,-0.4580827132037293,0.38241180178785067,0.7610903943579463,0.2865430812142256,0.91782593045659,-0.6947362340195243,0.6759095153211819,-0.4535971482277926,0.5880934109668584,0.9499279221095559,-0.4691814049269336,-0.4283107913364538,0.3293637722165112,-0.5459562823116285,0.4836994121198644,-0.8850920157039032,0.9144736589926953,-0.12142880385126638,0.92299477910058,0.373226299516898,-0.4564937898667588,0.8687180602630992,-0.004267977856842399,-0.05559898625072116,0.8134159890654642,0.8274682158687392,0.4351419604161814,0.9647452114931913,-0.08973936787337942,0.5358464265100098,-0.4741430104648012,0.597021959518615,0.7796263140693374,-0.6414157747717301,0.7174878592005636,-0.6830855310115167,-0.29244182467793667,1.0,0.40680836640749446,0.6789645720111555,0.8627125341065982,0.8402666305599455,0.9589498454319786,-0.6200248796868784,0.36319497220859376,-0.7894478923170293,0.7576441125856086,0.9367455724489594,-0.28822810587668446,0.4300514558188378,0.5674329245444113,-0.12007335775335183,0.030352035293055094,0.5094804172762893,0.7793228081481112,0.9229713426297772,0.9263693936907761,-0.5515698307364246,0.7368544294267159,0.49263854764943016,-0.4588986554738435
PPRO.JK,-0.0269996926815673,0.014924163916309935,0.7577961363149609,0.7397749994457095,0.6163231174822494,-0.8078774640148757,0.799978548450945,0.6598603093638236,0.9124173704166838,-0.44162266913228243,0.6443671488424673,0.9193846538664922,-0.1536065371381481,0.4586501456394375,-0.3734857509815241,0.7614622404985881,-0.8954767891949376,0.2554315595272872,-0.5510269854626404,-0.7757464561525831,-0.44649213102597,-0.7911749950609475,-0.5505723727546817,0.6807822078977958,0.21862095070223309,-0.8402069115724647,-0.5451495806316656,-0.6819315588906661,0.7563166493420882,0.4313496773857904,-0.5031335450837082,-0.7373305100246095,0.8142809636026086,-0.03992340421307938,0.2803743975334083,0.7343489689382935,-0.27145182123046674,0.04235736940352091,0.0183642063010483,0.48789320061363683,-0.2282589207048294,-0.5480558116580799,-0.875973141591704,-0.4258275691534755,0.7179839538396717,-0.11912061167295232,0.40680836640749446,1.0,0.9082733362947072,0.7693758638137912,0.46848870558040207,0.889206666448313,-0.7716499945463947,-0.7226363774541746,0.6825049347629589,-0.5077596804797838,-0.3142371974217175,0.3291606354822968,-0.2723981661501787,0.7963131535676363,-0.5300714826700978,0.6943169331297262,-0.8327770886504343,0.8100473599462248,0.011259024966426319,0.4151424272107843,0.5222450029241417,0.9088313529729604,0.48011446414660286,-0.5885756871664973
PTBA.JK,0.3846161554499346,0.8667683871086744,0.5167463186042786,0.5099190208770684,0.4243631236742254,-0.8898769837172653,0.7765371976794299,0.10607886947107052,0.43694425838577694,-0.36297466097126374,-0.09623473449932694,0.550242622618147,0.7161752027467518,0.3896176545500538,-0.79690731889331,0.7636657451627219,0.5530904982447442,0.24877761260704548,0.6478504680145721,-0.8039096209736774,0.4168591613558858,0.07445114037026322,-0.573609554151217,-0.5629225029643262,-0.2941961957143898,0.8636238748222009,0.13629625492498204,0.7715199762543516,0.8262564803198973,0.28215062935978713,0.7189006102247248,-0.25682846144060206,0.4779388133176809,0.8771137509735097,0.4451684345095742,0.6978577262715557,0.7142298175803018,-0.002122839383995835,-0.17824741571666133,-0.4718690051129659,0.45208397967303715,0.8454248894892769,-0.9140592541722795,0.08908152422407725,0.49220196483995604,-0.02334159548330623,0.6789645720111555,0.9082733362947072,1.0,0.25403695358211825,0.7709689172012927,0.5877272532649577,0.7415076655445185,-0.788432600864185,-0.47994369692607985,0.523389672104845,0.54667788995045,0.8113370017355664,-0.8018845083368706,0.5613766568536982,-0.543403122772342,0.6965950883873628,0.8678549841823201,0.879179338999662,0.8351846998175821,0.40031911121149083,0.6227093631365759,0.8347403862061239,-0.8072028254571512,0.06890116114636878
PTPP.JK,-0.11448313525146164,0.4790510947855803,0.8033509154607972,-0.27130371184759494,0.621836005006161,-0.4933996123062064,0.6640915454094433,0.03117574404485415,-0.23879598598092824,-0.592191419461486,-0.1487589226430845,0.029528709935947677,0.16736012298679911,0.8637885259393657,0.20284261663177588,0.6711373153287742,-0.6716875291280752,0.17417971538123803,0.8849067452455408,-0.5324751215280354,-0.590195893552735,-0.540483711660684,-0.47898896261371143,0.7886730505468823,-0.8261204740748918,0.7557679289304271,-0.29636841024517957,0.7329560989555978,-0.14382696870247574,-0.484584962041524,0.4966495349056581,0.10712545697012212,-0.6983369484090817,0.2670601141641568,0.5349025554301995,0.5593863508217901,0.8131796809780301,-0.19773669177564784,0.29989403451631513,0.8631734924146203,-0.459734473567867,0.24803461737459187,-0.6374180769626813,0.30816867919050184,-0.7449645271041279,-0.35726395374777103,0.8627125341065982,0.7693758638137912,0.25403695358211825,1.0,0.7872288949547284,0.7400305379737463,-0.6657607103738246,0.38376241600767697,-0.7823429461155892,0.1437339164989538,0.8835459323326341,-0.4369940504778809,-0.18060814807165138,-0.41324595273797954,-0.21790099547242864,-0.502567458785175,0.3785655439505719,0.21286316101922603,0.787729658349108,0.8795040347191311,-0.6517740496846018,0.8227851007785217,0.6232346105223471,-0.11268355805666687
